source,target,weight
32,119,89
32,121,47
32,122,67
32,123,61
32,125,13
32,127,76
32,129,50
32,134,3
32,136,13
32,143,81
32,147,56
32,152,80
32,157,9
32,159,30
32,164,98
32,167,53
32,168,56
32,169,24
32,171,73
32,177,35
32,178,6
32,179,50
32,181,3
32,182,89
32,183,2
32,187,62
32,201,85
32,203,88
32,205,91
32,208,87
32,210,55
32,212,46
32,215,56
32,221,85
32,222,44
32,223,5
32,226,75
32,232,76
32,234,30
32,250,81
32,33,2
33,34,40
33,39,39
33,40,69
33,42,58
33,47,38
33,48,62
33,52,68
33,54,86
33,58,70
33,59,25
33,62,15
33,72,80
33,78,24
33,79,81
33,81,24
33,82,100
33,91,16
33,94,38
33,95,89
33,97,28
33,100,13
33,102,91
33,103,69
33,109,41
33,110,35
33,111,33
33,112,87
33,117,58
33,119,21
33,121,74
33,124,98
33,125,36
33,126,6
33,131,12
33,135,47
33,138,34
33,139,49
33,145,99
33,149,45
33,151,12
33,164,37
33,166,28
33,168,59
33,172,27
33,173,97
33,174,81
33,176,17
33,177,61
33,178,48
33,186,22
33,187,19
33,189,11
33,191,53
33,194,99
33,198,32
33,200,55
33,202,61
33,204,22
33,206,10
33,207,14
33,209,44
33,214,66
33,217,52
33,218,24
33,219,69
33,220,93
33,224,10
33,225,33
33,228,17
33,231,23
33,237,74
33,240,95
33,242,39
33,247,83
33,251,37
33,253,5
34,35,44
34,37,4
34,44,34
34,45,91
34,46,11
34,48,39
34,50,23
34,53,46
34,54,28
34,55,51
34,58,3
34,62,49
34,63,77
34,64,34
34,76,13
34,77,92
34,78,16
34,79,65
34,80,30
34,82,94
34,83,68
34,89,86
34,91,67
34,92,92
34,94,33
34,96,81
34,97,14
34,98,22
34,99,25
34,100,1
34,101,24
34,102,55
34,105,76
34,108,77
34,112,70
34,115,45
34,116,75
34,124,32
34,126,72
34,128,44
34,130,75
34,136,80
34,141,71
34,144,86
34,145,13
34,147,100
34,148,55
34,149,90
34,151,57
34,152,41
34,155,96
34,156,47
34,157,79
34,160,40
34,161,36
34,162,84
34,163,13
34,164,50
34,168,18
34,175,35
34,178,62
34,184,12
34,185,56
34,186,64
34,188,67
34,190,65
34,193,94
34,198,13
34,203,34
34,206,65
34,209,93
34,215,21
34,217,39
34,218,3
34,220,88
34,221,88
34,223,11
34,229,44
34,231,50
34,232,34
34,242,87
34,244,42
34,245,18
34,246,44
34,249,35
35,46,80
35,48,67
35,53,43
35,59,93
35,61,50
35,64,41
35,69,92
35,71,24
35,72,18
35,73,1
35,75,58
35,82,1
35,91,25
35,93,3
35,95,56
35,98,75
35,103,21
35,105,42
35,109,77
35,114,41
35,115,71
35,119,81
35,124,63
35,126,4
35,127,19
35,128,19
35,130,41
35,137,93
35,141,33
35,146,67
35,148,76
35,150,97
35,151,40
35,154,44
35,156,56
35,157,66
35,160,3
35,161,7
35,165,97
35,169,37
35,171,100
35,176,49
35,179,53
35,180,88
35,183,52
35,187,34
35,189,74
35,192,48
35,193,2
35,194,21
35,196,96
35,197,25
35,200,17
35,205,59
35,207,69
35,211,87
35,215,18
35,218,91
35,219,83
35,220,15
35,228,73
35,230,38
35,234,77
35,238,60
35,239,98
35,241,13
35,250,66
35,36,77
36,40,76
36,42,2
36,45,50
36,54,34
36,60,34
36,61,17
36,62,65
36,65,78
36,78,33
36,81,88
36,85,65
36,87,50
36,88,70
36,90,60
36,94,62
36,95,95
36,107,70
36,110,3
36,111,76
36,112,92
36,113,66
36,118,14
36,120,59
36,124,34
36,127,36
36,131,34
36,136,83
36,139,4
36,142,73
36,143,81
36,145,57
36,148,13
36,152,48
36,155,1
36,159,63
36,163,84
36,170,41
36,174,37
36,177,10
36,178,100
36,179,77
36,180,24
36,186,62
36,188,70
36,190,80
36,192,45
36,194,31
36,197,47
36,200,27
36,206,86
36,208,47
36,213,93
36,217,70
36,218,45
36,225,22
36,227,41
36,229,56
36,231,42
36,237,44
36,238,66
36,242,54
36,245,92
36,249,59
36,37,40
37,43,19
37,47,21
37,58,39
37,61,24
37,62,13
37,69,55
37,75,91
37,76,81
37,81,33
37,82,54
37,84,100
37,94,34
37,99,73
37,102,47
37,108,60
37,111,48
37,118,7
37,120,37
37,123,34
37,126,25
37,132,44
37,133,53
37,134,70
37,140,38
37,141,12
37,144,14
37,146,7
37,150,28
37,155,28
37,157,92
37,161,46
37,164,17
37,165,44
37,171,34
37,173,57
37,179,9
37,182,69
37,183,29
37,187,95
37,188,7
37,197,63
37,200,73
37,201,60
37,203,14
37,204,38
37,211,12
37,213,83
37,218,71
37,220,95
37,221,40
37,222,8
37,224,27
37,226,55
37,238,91
37,245,60
37,246,93
37,247,6
37,38,25
38,39,67
38,41,31
38,53,8
38,54,59
38,56,18
38,59,76
38,63,99
38,65,81
38,68,17
38,70,10
38,71,76
38,72,88
38,77,83
38,79,47
38,80,25
38,81,93
38,84,66
38,87,46
38,95,43
38,98,51
38,99,90
38,100,74
38,104,59
38,105,12
38,107,100
38,116,15
38,118,49
38,121,4
38,124,65
38,125,42
38,128,35
38,130,79
38,134,60
38,135,88
38,137,64
38,140,12
38,144,73
38,153,63
38,156,53
38,159,90
38,168,37
38,170,73
38,171,25
38,175,55
38,180,71
38,182,81
38,183,11
38,188,36
38,191,28
38,193,46
38,194,55
38,198,71
38,200,68
38,201,43
38,205,23
38,206,85
38,207,35
38,213,76
38,215,47
38,216,15
38,217,77
38,218,78
38,223,78
38,226,19
38,227,74
38,232,89
38,234,43
38,235,99
38,240,92
38,241,83
38,245,56
38,247,77
38,252,30
39,40,92
39,41,59
39,54,36
39,55,17
39,58,69
39,61,9
39,68,43
39,69,61
39,71,41
39,72,97
39,73,50
39,77,94
39,79,10
39,80,44
39,88,35
39,93,17
39,94,85
39,96,60
39,98,51
39,99,8
39,101,28
39,106,93
39,113,81
39,115,75
39,120,34
39,122,26
39,124,52
39,125,27
39,130,20
39,131,86
39,137,53
39,138,18
39,143,75
39,147,28
39,148,84
39,160,46
39,161,3
39,169,92
39,175,82
39,179,3
39,186,19
39,188,68
39,191,34
39,194,67
39,196,44
39,197,32
39,199,9
39,201,1
39,203,99
39,208,33
39,215,49
39,217,23
39,220,3
39,226,47
39,227,53
39,232,55
39,233,88
39,234,13
39,243,22
39,244,50
39,245,28
39,252,12
39,255,47
40,43,5
40,46,57
40,51,85
40,54,11
40,60,75
40,66,63
40,71,71
40,72,85
40,78,71
40,79,52
40,91,52
40,92,82
40,93,14
40,94,70
40,96,20
40,99,8
40,102,53
40,104,48
40,109,48
40,110,62
40,118,37
40,119,66
40,123,69
40,125,54
40,129,79
40,133,1
40,135,99
40,141,17
40,142,63
40,148,97
40,150,58
40,154,64
40,155,15
40,156,98
40,157,6
40,158,64
40,159,48
40,163,95
40,170,77
40,173,70
40,177,15
40,179,23
40,180,100
40,183,4
40,185,35
40,190,69
40,194,74
40,198,3
40,201,94
40,202,95
40,205,32
40,209,61
40,210,33
40,211,90
40,215,44
40,216,73
40,217,89
40,220,1
40,223,47
40,230,41
40,235,30
40,236,22
40,242,33
40,243,37
40,246,15
40,250,1
40,251,9
40,252,87
40,253,26
40,41,40
41,42,63
41,45,83
41,56,96
41,57,25
41,59,77
41,60,36
41,62,63
41,64,37
41,69,36
41,72,99
41,73,41
41,75,54
41,76,63
41,78,2
41,86,66
41,92,38
41,93,35
41,94,43
41,97,5
41,100,73
41,104,54
41,105,24
41,111,29
41,119,3
41,123,77
41,125,12
41,126,97
41,127,63
41,134,36
41,138,64
41,141,82
41,143,100
41,148,72
41,149,97
41,153,78
41,154,35
41,156,66
41,158,15
41,165,21
41,168,39
41,172,19
41,184,89
41,189,73
41,209,94
41,215,10
41,218,56
41,224,33
41,232,41
41,235,27
41,237,98
41,239,56
41,242,1
41,244,68
41,251,71
41,252,89
41,253,72
42,43,51
42,47,54
42,48,68
42,51,11
42,54,74
42,61,66
42,62,69
42,63,70
42,73,56
42,76,41
42,79,67
42,81,60
42,87,40
42,94,98
42,95,42
42,96,23
42,100,92
42,101,35
42,102,74
42,103,83
42,105,22
42,107,84
42,108,36
42,112,61
42,113,80
42,115,3
42,118,52
42,120,66
42,122,95
42,126,30
42,128,65
42,129,78
42,130,23
42,131,1
42,133,77
42,138,81
42,139,68
42,140,6
42,141,3
42,142,84
42,143,49
42,144,52
42,146,19
42,148,88
42,150,76
42,151,25
42,154,43
42,155,1
42,156,86
42,157,25
42,158,19
42,164,42
42,181,98
42,182,34
42,183,90
42,184,53
42,189,20
42,191,20
42,194,44
42,196,91
42,197,18
42,198,76
42,199,95
42,202,59
42,203,83
42,204,24
42,206,60
42,209,28
42,218,66
42,220,31
42,221,62
42,226,88
42,236,27
42,237,80
42,241,24
42,244,55
42,245,79
42,249,99
42,252,29
42,253,89
43,49,62
43,50,50
43,51,25
43,56,14
43,58,90
43,61,57
43,64,48
43,69,49
43,73,11
43,75,27
43,78,72
43,79,3
43,83,97
43,84,29
43,92,8
43,98,89
43,99,46
43,100,15
43,104,47
43,106,85
43,108,83
43,114,78
43,116,2
43,119,38
43,120,57
43,121,3
43,125,88
43,130,70
43,133,50
43,134,17
43,135,31
43,139,43
43,146,11
43,151,28
43,152,39
43,157,16
43,158,53
43,160,21
43,164,11
43,166,82
43,178,37
43,179,57
43,185,87
43,186,96
43,188,79
43,201,7
43,203,34
43,207,53
43,210,34
43,213,24
43,216,10
43,218,26
43,220,24
43,222,54
43,230,25
43,235,81
43,240,19
43,241,85
43,244,60
43,246,68
43,247,73
43,250,77
43,253,53
43,44,7
44,47,93
44,50,24
44,53,53
44,57,12
44,67,30
44,69,5
44,72,93
44,73,61
44,75,81
44,76,66
44,77,95
44,78,78
44,88,81
44,91,92
44,94,45
44,95,21
44,97,37
44,102,24
44,110,82
44,114,52
44,118,41
44,122,66
44,131,83
44,132,5
44,135,88
44,144,89
44,146,35
44,148,84
44,149,81
44,156,41
44,160,30
44,164,2
44,165,16
44,166,21
44,167,21
44,169,98
44,170,21
44,172,58
44,174,19
44,191,72
44,195,60
44,196,48
44,202,49
44,211,68
44,218,91
44,220,94
44,221,77
44,226,5
44,231,94
44,241,24
44,248,37
44,249,31
44,254,27
44,45,89
45,50,41
45,64,26
45,66,85
45,67,86
45,68,60
45,69,14
45,70,87
45,72,32
45,75,89
45,76,57
45,80,40
45,84,15
45,87,30
45,93,93
45,94,10
45,97,85
45,98,94
45,100,21
45,102,5
45,103,91
45,106,41
45,108,22
45,109,35
45,112,49
45,116,33
45,119,56
45,121,7
45,122,19
45,124,38
45,129,6
45,132,59
45,134,95
45,138,39
45,139,8
45,141,7
45,149,21
45,155,5
45,158,48
45,159,20
45,162,52
45,167,36
45,180,37
45,184,100
45,187,91
45,193,48
45,200,23
45,203,66
45,206,82
45,208,10
45,214,78
45,218,47
45,220,75
45,223,67
45,225,2
45,227,2
45,239,54
45,240,35
45,243,97
45,245,72
45,246,40
45,249,97
45,251,18
45,254,44
45,46,28
46,48,13
46,49,100
46,51,82
46,53,14
46,55,26
46,57,76
46,59,91
46,66,66
46,68,74
46,72,23
46,73,1
46,78,98
46,82,98
46,83,66
46,84,100
46,87,83
46,94,71
46,95,25
46,97,32
46,98,9
46,100,71
46,101,80
46,102,78
46,105,64
46,106,97
46,108,38
46,109,34
46,115,85
46,117,79
46,118,62
46,119,40
46,125,51
46,126,25
46,131,57
46,132,94
46,133,88
46,135,31
46,140,71
46,142,30
46,146,8
46,148,4
46,151,43
46,159,59
46,161,7
46,163,84
46,164,34
46,166,88
46,170,85
46,172,73
46,175,43
46,176,62
46,177,71
46,178,4
46,179,19
46,180,81
46,184,57
46,187,100
46,193,82
46,195,85
46,196,27
46,199,62
46,202,69
46,203,41
46,206,44
46,216,63
46,217,23
46,220,6
46,226,84
46,234,11
46,236,5
46,240,69
46,241,54
46,244,55
46,248,12
46,254,89
46,255,81
46,47,84
47,49,68
47,53,4
47,54,64
47,56,63
47,59,100
47,61,40
47,63,67
47,80,43
47,81,44
47,87,68
47,89,17
47,95,51
47,99,52
47,100,89
47,104,6
47,112,22
47,115,87
47,119,97
47,124,69
47,127,51
47,128,75
47,131,29
47,134,64
47,136,62
47,140,35
47,141,10
47,144,21
47,151,14
47,153,31
47,164,32
47,166,78
47,170,19
47,173,91
47,181,21
47,187,94
47,191,85
47,192,88
47,198,80
47,207,28
47,212,14
47,217,83
47,220,10
47,222,95
47,224,33
47,231,92
47,236,97
47,237,75
47,241,93
47,242,95
47,246,59
47,249,66
47,255,94
47,48,80
48,51,55
48,52,28
48,56,47
48,57,50
48,65,47
48,69,14
48,72,21
48,74,85
48,75,31
48,78,76
48,84,38
48,85,91
48,86,97
48,87,63
48,91,53
48,93,73
48,96,9
48,100,66
48,102,37
48,103,97
48,105,1
48,114,41
48,117,52
48,126,65
48,128,32
48,141,65
48,142,8
48,145,20
48,147,17
48,148,76
48,149,3
48,151,48
48,152,89
48,154,44
48,156,34
48,159,66
48,163,70
48,170,47
48,179,16
48,184,25
48,189,84
48,190,69
48,191,28
48,194,100
48,195,59
48,196,78
48,198,58
48,199,88
48,201,98
48,208,100
48,214,60
48,222,86
48,225,12
48,228,72
48,236,89
48,237,42
48,245,47
48,246,1
48,248,61
48,249,3
48,252,33
48,253,86
48,254,1
48,49,55
49,53,71
49,54,61
49,55,83
49,58,66
49,60,7
49,61,78
49,65,56
49,74,65
49,76,77
49,81,61
49,93,51
49,94,4
49,95,27
49,97,40
49,98,3
49,99,56
49,100,86
49,101,99
49,104,96
49,107,46
49,109,58
49,113,24
49,114,23
49,117,96
49,118,96
49,119,56
49,120,75
49,122,91
49,127,74
49,129,33
49,133,31
49,136,14
49,145,14
49,148,60
49,149,85
49,150,90
49,152,92
49,154,20
49,155,71
49,157,61
49,173,87
49,177,40
49,179,3
49,191,13
49,192,52
49,197,13
49,206,40
49,207,37
49,217,68
49,218,69
49,222,35
49,226,34
49,227,22
49,228,49
49,230,23
49,235,97
49,236,80
49,242,25
49,245,69
49,247,56
49,252,43
49,255,5
49,50,21
50,56,20
50,57,21
50,59,49
50,60,14
50,62,48
50,63,71
50,64,74
50,75,26
50,77,13
50,85,81
50,86,92
50,87,86
50,91,93
50,92,70
50,94,97
50,96,37
50,98,91
50,100,36
50,103,14
50,107,21
50,109,69
50,114,39
50,116,82
50,118,18
50,119,83
50,120,27
50,132,36
50,136,53
50,137,93
50,147,48
50,150,17
50,153,94
50,156,65
50,157,59
50,158,35
50,169,76
50,171,36
50,173,83
50,174,72
50,177,98
50,179,15
50,182,53
50,183,79
50,186,4
50,193,32
50,201,100
50,207,70
50,214,48
50,222,13
50,223,24
50,227,35
50,228,64
50,232,69
50,237,39
50,241,57
50,243,39
50,244,65
50,246,98
50,248,25
50,250,63
50,51,78
51,53,55
51,57,30
51,67,20
51,70,4
51,75,91
51,81,20
51,82,58
51,90,10
51,93,67
51,96,59
51,103,75
51,104,32
51,107,70
51,109,5
51,111,28
51,115,79
51,118,69
51,120,99
51,121,73
51,126,6
51,127,26
51,132,20
51,134,84
51,135,71
51,138,77
51,144,70
51,149,21
51,154,19
51,158,11
51,159,83
51,161,76
51,163,84
51,167,20
51,168,48
51,169,50
51,184,53
51,201,77
51,202,91
51,203,57
51,204,69
51,206,27
51,213,79
51,214,75
51,215,94
51,217,39
51,218,39
51,222,83
51,224,80
51,225,8
51,228,77
51,231,28
51,240,11
51,242,83
51,244,76
51,247,28
51,248,10
51,249,93
51,254,87
51,52,45
52,53,29
52,56,21
52,61,80
52,63,75
52,64,82
52,67,26
52,69,4
52,71,1
52,75,72
52,78,25
52,80,100
52,82,62
52,90,40
52,97,59
52,99,83
52,101,88
52,104,67
52,105,97
52,106,33
52,108,73
52,109,30
52,111,55
52,117,12
52,118,5
52,119,89
52,122,20
52,128,16
52,129,58
52,130,19
52,142,42
52,153,46
52,157,16
52,163,44
52,173,67
52,175,49
52,177,77
52,181,79
52,183,66
52,184,82
52,185,20
52,186,82
52,193,95
52,194,42
52,195,10
52,196,7
52,200,16
52,201,57
52,204,26
52,206,69
52,208,40
52,218,29
52,221,88
52,222,84
52,223,22
52,228,34
52,230,49
52,233,32
52,234,24
52,238,80
52,239,98
52,242,43
52,245,85
52,247,70
52,253,59
53,55,16
53,56,64
53,72,31
53,75,95
53,77,97
53,79,75
53,84,33
53,90,6
53,94,92
53,95,29
53,96,35
53,108,29
53,112,26
53,113,16
53,116,80
53,118,50
53,119,64
53,122,60
53,125,70
53,128,34
53,135,4
53,140,71
53,146,34
53,148,75
53,149,55
53,153,84
53,154,71
53,156,4
53,157,2
53,158,68
53,163,61
53,168,46
53,176,52
53,178,13
53,180,32
53,181,97
53,183,57
53,188,81
53,189,33
53,193,25
53,194,59
53,195,95
53,198,31
53,203,45
53,204,52
53,205,40
53,211,59
53,212,41
53,215,99
53,219,63
53,220,31
53,221,71
53,222,42
53,225,71
53,228,38
53,230,77
53,231,35
53,233,14
53,238,60
53,239,98
53,242,92
53,245,27
53,246,72
53,247,17
53,54,87
54,62,100
54,65,93
54,69,45
54,75,75
54,77,95
54,78,84
54,79,72
54,82,7
54,84,43
54,85,49
54,90,82
54,94,81
54,95,11
54,98,32
54,99,60
54,100,77
54,101,88
54,103,70
54,105,46
54,106,23
54,111,12
54,114,38
54,119,67
54,123,1
54,124,66
54,126,85
54,129,7
54,137,50
54,138,35
54,139,68
54,147,75
54,150,58
54,153,99
54,154,8
54,155,42
54,162,52
54,164,3
54,166,23
54,171,49
54,177,94
54,182,27
54,192,73
54,196,68
54,198,50
54,200,56
54,202,15
54,204,100
54,205,90
54,209,10
54,212,18
54,216,27
54,222,38
54,225,22
54,227,91
54,233,7
54,236,39
54,240,100
54,241,30
54,248,66
54,249,28
54,250,87
54,251,14
54,252,2
54,253,74
54,55,15
55,57,3
55,62,47
55,64,43
55,65,24
55,70,54
55,71,46
55,73,73
55,74,72
55,75,46
55,76,59
55,77,84
55,78,92
55,81,65
55,85,100
55,92,55
55,95,69
55,96,92
55,104,64
55,109,17
55,110,39
55,114,49
55,115,79
55,121,80
55,124,14
55,125,66
55,131,30
55,134,80
55,135,48
55,136,76
55,140,75
55,141,6
55,150,64
55,155,19
55,157,39
55,164,58
55,165,4
55,166,15
55,167,77
55,168,31
55,170,68
55,174,70
55,181,70
55,184,35
55,185,14
55,188,56
55,190,37
55,191,35
55,192,96
55,194,89
55,202,26
55,203,84
55,209,72
55,215,31
55,217,81
55,219,29
55,220,56
55,222,1
55,228,12
55,241,83
55,244,94
55,245,10
55,250,45
55,253,83
55,56,95
56,65,14
56,67,76
56,68,78
56,78,3
56,80,23
56,81,59
56,85,94
56,87,88
56,91,96
56,95,90
56,98,17
56,100,96
56,104,65
56,105,79
56,106,24
56,116,67
56,117,63
56,118,58
56,120,33
56,122,24
56,127,85
56,141,52
56,145,30
56,146,94
56,150,42
56,151,23
56,153,100
56,159,68
56,160,82
56,162,33
56,167,90
56,169,78
56,171,33
56,175,21
56,180,34
56,182,53
56,187,6
56,188,75
56,189,25
56,190,17
56,191,100
56,194,100
56,195,71
56,196,42
56,198,29
56,200,86
56,203,29
56,204,75
56,206,74
56,207,55
56,208,45
56,209,28
56,212,17
56,214,95
56,220,88
56,224,20
56,225,54
56,229,70
56,236,56
56,237,37
56,238,97
56,240,92
56,243,3
56,57,4
57,60,86
57,61,43
57,62,25
57,64,36
57,65,90
57,69,44
57,73,9
57,74,96
57,77,15
57,80,21
57,83,70
57,84,73
57,88,57
57,91,71
57,99,27
57,103,62
57,104,46
57,105,94
57,106,91
57,113,75
57,115,98
57,117,5
57,119,48
57,121,66
57,124,53
57,126,34
57,127,29
57,131,19
57,134,16
57,135,95
57,137,42
57,139,1
57,147,33
57,148,24
57,150,39
57,152,69
57,155,47
57,161,73
57,162,36
57,163,10
57,170,40
57,171,67
57,176,78
57,178,11
57,179,11
57,181,74
57,186,51
57,187,19
57,190,88
57,196,12
57,200,9
57,204,77
57,207,7
57,210,97
57,213,38
57,219,77
57,220,3
57,222,56
57,224,61
57,227,54
57,229,12
57,230,93
57,231,10
57,235,76
57,239,53
57,240,59
57,248,47
57,253,55
57,255,47
57,58,58
58,61,45
58,62,86
58,65,89
58,71,94
58,72,21
58,78,35
58,79,10
58,80,52
58,81,66
58,89,26
58,90,63
58,91,10
58,96,55
58,100,53
58,101,50
58,102,47
58,107,25
58,110,14
58,111,31
58,112,1
58,113,40
58,119,26
58,120,80
58,121,68
58,126,66
58,130,5
58,132,77
58,133,44
58,137,36
58,138,26
58,140,5
58,141,26
58,150,75
58,151,55
58,152,54
58,154,21
58,155,29
58,157,39
58,159,9
58,162,14
58,166,13
58,169,65
58,171,84
58,172,96
58,174,14
58,176,83
58,177,82
58,186,89
58,189,16
58,190,44
58,195,77
58,196,79
58,202,99
58,209,40
58,211,33
58,213,21
58,235,97
58,238,37
58,239,89
58,241,70
58,244,80
58,246,25
58,249,5
58,251,100
58,253,83
58,59,31
59,66,16
59,70,28
59,72,47
59,73,64
59,75,88
59,78,24
59,79,58
59,88,19
59,95,85
59,96,87
59,101,51
59,103,70
59,106,70
59,111,46
59,122,23
59,125,76
59,127,39
59,131,24
59,133,55
59,136,51
59,141,83
59,142,37
59,143,23
59,145,83
59,152,10
59,159,17
59,162,4
59,167,64
59,168,60
59,169,28
59,173,13
59,175,44
59,185,31
59,187,7
59,191,17
59,193,75
59,194,70
59,196,34
59,201,18
59,203,1
59,204,52
59,205,4
59,209,2
59,212,31
59,218,48
59,230,81
59,232,80
59,237,14
59,241,15
59,242,40
59,245,27
59,247,21
59,248,54
59,250,21
59,252,56
59,254,75
59,60,22
60,65,14
60,68,22
60,71,90
60,74,45
60,77,33
60,80,24
60,85,56
60,86,99
60,94,56
60,111,55
60,112,98
60,113,17
60,115,97
60,127,27
60,128,24
60,138,61
60,140,31
60,142,14
60,145,13
60,147,21
60,148,36
60,150,7
60,151,40
60,154,5
60,155,68
60,157,23
60,169,39
60,170,56
60,172,32
60,173,68
60,174,90
60,184,16
60,195,71
60,198,20
60,202,1
60,208,76
60,210,20
60,212,7
60,218,70
60,225,60
60,230,18
60,233,40
60,234,96
60,236,24
60,238,16
60,239,37
60,242,31
60,245,92
60,247,20
60,249,67
60,250,65
60,252,54
60,253,72
60,255,16
60,61,79
61,62,36
61,63,12
61,64,5
61,66,62
61,69,67
61,72,27
61,74,31
61,83,52
61,87,98
61,94,82
61,98,97
61,100,65
61,102,35
61,113,85
61,121,37
61,123,66
61,129,68
61,138,31
61,145,80
61,146,74
61,148,46
61,153,74
61,155,94
61,156,15
61,158,26
61,166,17
61,172,98
61,173,63
61,176,54
61,178,25
61,179,88
61,193,19
61,202,43
61,203,87
61,207,94
61,208,96
61,209,51
61,211,48
61,212,35
61,213,35
61,222,52
61,228,6
61,229,35
61,230,54
61,237,24
61,242,68
61,248,20
61,254,50
62,65,69
62,66,98
62,68,92
62,71,82
62,72,66
62,73,15
62,77,69
62,83,93
62,93,60
62,94,12
62,96,70
62,97,99
62,103,48
62,111,24
62,127,72
62,132,12
62,136,100
62,139,62
62,147,100
62,153,10
62,160,2
62,163,42
62,167,63
62,169,59
62,180,41
62,181,28
62,185,6
62,190,49
62,195,51
62,196,25
62,199,9
62,203,42
62,204,87
62,207,80
62,213,76
62,214,54
62,216,34
62,217,5
62,223,80
62,225,10
62,237,91
62,240,47
62,244,38
62,63,71
63,65,33
63,66,13
63,71,55
63,73,3
63,77,18
63,78,86
63,82,38
63,85,94
63,90,2
63,91,46
63,92,40
63,96,87
63,97,53
63,100,55
63,104,9
63,105,59
63,112,17
63,116,23
63,117,2
63,121,86
63,125,35
63,131,68
63,138,36
63,139,34
63,141,23
63,146,87
63,148,28
63,150,65
63,151,36
63,153,80
63,156,54
63,159,12
63,161,66
63,162,93
63,164,73
63,165,61
63,166,55
63,169,91
63,170,15
63,173,24
63,175,61
63,178,80
63,181,6
63,182,32
63,185,81
63,186,100
63,188,45
63,197,98
63,198,98
63,201,47
63,202,56
63,204,78
63,205,9
63,208,78
63,213,19
63,216,35
63,220,90
63,221,61
63,222,93
63,226,63
63,227,90
63,232,96
63,234,35
63,236,17
63,238,47
63,240,52
63,242,44
63,244,38
63,245,60
63,247,43
63,248,26
63,64,91
64,74,13
64,76,20
64,80,58
64,90,70
64,92,28
64,94,40
64,96,69
64,97,60
64,98,29
64,99,18
64,106,52
64,107,97
64,109,11
64,111,52
64,114,21
64,118,37
64,121,96
64,122,54
64,125,18
64,129,47
64,130,98
64,131,49
64,133,12
64,135,23
64,136,22
64,139,55
64,142,58
64,145,60
64,151,29
64,152,96
64,153,20
64,158,63
64,161,70
64,164,57
64,166,53
64,169,16
64,171,70
64,172,93
64,173,67
64,179,58
64,182,91
64,187,20
64,189,98
64,190,70
64,198,88
64,200,91
64,206,30
64,211,89
64,212,60
64,215,25
64,218,32
64,236,79
64,238,91
64,242,39
64,247,71
64,249,14
64,65,76
65,70,21
65,74,38
65,78,9
65,80,62
65,82,99
65,84,35
65,85,87
65,87,18
65,88,41
65,93,95
65,95,25
65,98,53
65,102,55
65,103,88
65,106,37
65,107,27
65,111,49
65,118,40
65,120,90
65,121,5
65,126,8
65,128,36
65,130,28
65,132,97
65,135,34
65,136,16
65,137,60
65,146,60
65,147,90
65,150,10
65,152,76
65,153,40
65,161,29
65,167,62
65,176,12
65,178,31
65,180,39
65,185,5
65,187,20
65,190,80
65,192,33
65,193,51
65,201,20
65,202,72
65,203,22
65,206,5
65,207,22
65,208,82
65,209,37
65,210,84
65,214,48
65,217,26
65,223,77
65,224,68
65,225,90
65,227,36
65,229,35
65,234,9
65,235,48
65,236,23
65,237,72
65,238,100
65,239,19
65,240,61
65,242,4
65,249,51
65,66,100
66,75,64
66,76,60
66,79,83
66,83,21
66,84,10
66,87,14
66,97,28
66,102,22
66,105,26
66,108,12
66,112,1
66,117,45
66,128,55
66,131,33
66,132,57
66,133,57
66,140,63
66,141,87
66,143,61
66,160,55
66,163,84
66,166,31
66,168,90
66,169,69
66,171,34
66,173,24
66,177,62
66,181,86
66,182,66
66,183,33
66,189,49
66,192,25
66,199,61
66,202,67
66,204,59
66,206,22
66,207,88
66,216,44
66,219,20
66,228,88
66,234,65
66,237,53
66,241,10
66,247,62
66,250,98
66,253,51
66,67,68
67,68,46
67,71,78
67,75,46
67,77,48
67,79,30
67,81,35
67,82,28
67,84,89
67,87,18
67,89,31
67,92,86
67,93,23
67,104,1
67,106,95
67,107,84
67,108,19
67,114,4
67,115,44
67,116,75
67,120,41
67,121,77
67,137,21
67,144,80
67,145,41
67,150,63
67,154,61
67,158,70
67,160,3
67,161,60
67,163,4
67,164,48
67,166,70
67,168,43
67,180,10
67,181,51
67,182,74
67,185,13
67,187,48
67,189,41
67,192,19
67,193,6
67,194,72
67,199,67
67,200,89
67,205,88
67,206,57
67,209,52
67,210,63
67,211,97
67,213,17
67,214,21
67,215,49
67,216,76
67,222,31
67,227,14
67,228,66
67,231,41
67,233,16
67,234,88
67,239,92
67,240,44
67,246,37
67,251,12
68,70,83
68,76,5
68,79,86
68,84,26
68,85,61
68,86,69
68,87,86
68,88,24
68,92,59
68,93,41
68,96,67
68,99,58
68,100,96
68,104,56
68,105,80
68,106,16
68,108,100
68,113,9
68,117,69
68,120,53
68,121,81
68,125,86
68,133,43
68,134,20
68,139,29
68,140,53
68,142,4
68,152,13
68,153,6
68,157,83
68,158,19
68,159,80
68,160,35
68,161,66
68,175,7
68,185,35
68,191,3
68,196,55
68,204,28
68,205,73
68,209,20
68,217,55
68,220,97
68,221,24
68,222,15
68,225,25
68,228,37
68,235,90
68,242,21
68,245,99
68,246,22
68,248,8
68,249,43
68,254,82
68,69,61
69,82,71
69,84,87
69,86,58
69,87,60
69,90,94
69,94,71
69,100,63
69,106,88
69,113,66
69,117,65
69,120,7
69,122,62
69,127,5
69,129,83
69,133,76
69,139,67
