source,target,weight
62,653,27
62,656,100
62,661,50
62,665,25
62,671,77
62,685,45
62,687,10
62,693,61
62,694,13
62,696,54
62,702,88
62,703,56
62,708,48
62,710,39
62,716,47
62,718,20
62,719,64
62,721,58
62,724,71
62,726,21
62,729,32
62,732,97
62,733,24
62,735,89
62,740,40
62,741,75
62,744,49
62,751,32
62,753,29
62,756,99
62,761,74
62,763,6
62,765,57
62,778,41
62,779,4
62,780,63
62,781,91
62,785,7
62,787,21
62,791,56
62,793,67
62,795,39
62,798,39
62,799,69
62,800,7
62,801,4
62,812,56
62,821,86
62,823,51
62,825,54
62,826,47
62,827,22
62,828,83
62,829,80
62,833,77
62,837,33
62,840,74
62,842,94
62,845,84
62,846,71
62,848,6
62,851,38
62,859,46
62,860,91
62,864,30
62,867,49
62,869,82
62,871,76
62,872,3
62,874,34
62,875,37
62,878,38
62,879,18
62,881,30
62,888,52
62,892,29
62,894,13
62,899,72
62,902,50
62,906,69
62,908,28
62,911,86
62,915,4
62,916,29
62,917,45
62,921,18
62,922,55
62,931,67
62,934,36
62,937,47
62,948,29
62,952,33
62,953,13
62,957,51
62,965,50
62,966,42
62,968,5
62,969,91
62,975,62
62,976,100
62,978,6
62,981,49
62,982,84
62,986,41
62,988,57
62,989,6
62,990,94
62,993,85
62,994,96
62,1003,1
62,1006,100
62,1009,29
62,1012,17
62,1023,86
63,65,90
63,66,32
63,68,26
63,69,11
63,70,49
63,73,11
63,78,17
63,80,50
63,87,94
63,97,9
63,98,3
63,99,33
63,100,81
63,104,1
63,105,30
63,111,34
63,112,77
63,114,42
63,118,65
63,127,21
63,128,77
63,130,67
63,132,65
63,133,13
63,134,41
63,142,63
63,144,30
63,146,97
63,149,25
63,155,34
63,158,66
63,160,79
63,164,15
63,170,74
63,172,48
63,178,1
63,182,68
63,186,83
63,191,2
63,192,47
63,196,77
63,197,98
63,203,92
63,206,21
63,207,83
63,211,100
63,223,88
63,224,17
63,225,77
63,227,66
63,230,64
63,231,66
63,233,79
63,235,52
63,239,94
63,241,4
63,242,24
63,248,96
63,251,85
63,252,89
63,253,17
63,256,53
63,258,23
63,261,48
63,262,13
63,266,31
63,267,60
63,268,72
63,276,49
63,277,67
63,285,52
63,291,77
63,294,98
63,301,67
63,303,91
63,305,80
63,309,84
63,312,35
63,314,100
63,316,1
63,333,27
63,337,90
63,340,7
63,343,71
63,345,88
63,351,96
63,361,95
63,365,40
63,366,60
63,367,66
63,368,40
63,384,50
63,386,22
63,387,82
63,392,22
63,394,87
63,396,68
63,397,25
63,399,46
63,402,84
63,409,80
63,410,12
63,416,86
63,417,54
63,418,3
63,419,23
63,420,9
63,421,97
63,424,16
63,426,51
63,427,71
63,428,51
63,429,88
63,434,19
63,436,81
63,441,35
63,445,54
63,446,45
63,447,96
63,449,29
63,452,35
63,454,77
63,455,67
63,457,83
63,460,87
63,461,81
63,467,35
63,472,49
63,473,86
63,482,53
63,493,78
63,500,2
63,501,16
63,502,87
63,503,44
63,505,8
63,511,56
63,517,4
63,523,18
63,530,89
63,532,76
63,535,29
63,536,76
63,540,51
63,544,100
63,551,3
63,553,36
63,554,21
63,560,100
63,561,53
63,563,68
63,566,12
63,569,88
63,570,13
63,573,30
63,574,99
63,575,30
63,577,97
63,584,40
63,587,43
63,588,19
63,589,23
63,590,59
63,599,53
63,607,45
63,608,38
63,616,68
63,617,97
63,620,88
63,622,99
63,624,76
63,627,88
63,628,33
63,631,9
63,632,58
63,633,79
63,635,19
63,637,92
63,644,49
63,648,54
63,650,84
63,655,38
63,657,77
63,660,52
63,662,60
63,664,81
63,670,62
63,675,45
63,679,37
63,681,12
63,686,71
63,687,99
63,689,5
63,690,79
63,692,47
63,695,35
63,699,60
63,700,98
63,704,77
63,706,6
63,716,77
63,717,85
63,719,36
63,720,89
63,722,59
63,724,86
63,725,55
63,730,41
63,740,86
63,742,75
63,748,28
63,754,78
63,756,2
63,769,33
63,771,79
63,773,63
63,774,35
63,788,85
63,789,29
63,793,3
63,794,13
63,801,41
63,802,74
63,803,12
63,818,10
63,820,84
63,825,5
63,837,13
63,843,37
63,849,84
63,855,28
63,856,10
63,858,5
63,860,71
63,868,92
63,869,37
63,871,12
63,873,28
63,874,59
63,875,14
63,876,46
63,877,67
63,878,67
63,880,51
63,886,91
63,888,73
63,889,88
63,895,57
63,896,19
63,897,25
63,901,35
63,902,5
63,903,38
63,905,10
63,915,4
63,916,5
63,918,15
63,920,82
63,923,65
63,927,82
63,929,98
63,930,65
63,936,4
63,940,28
63,945,60
63,948,85
63,950,47
63,952,75
63,956,57
63,957,34
63,958,19
63,960,67
63,961,43
63,965,40
63,976,86
63,978,65
63,979,46
63,980,69
63,981,37
63,985,28
63,987,98
63,990,84
63,993,43
63,995,81
63,997,68
63,998,30
63,999,79
63,1001,33
63,1003,63
63,1006,31
63,1013,21
63,1018,26
63,1023,30
63,64,30
64,67,11
64,69,83
64,72,27
64,74,70
64,75,14
64,79,96
64,82,75
64,83,57
64,85,51
64,93,51
64,94,60
64,98,66
64,102,7
64,104,98
64,106,49
64,109,15
64,110,96
64,113,64
64,114,15
64,116,1
64,117,74
64,124,66
64,126,43
64,128,64
64,130,43
64,132,37
64,135,70
64,139,93
64,145,45
64,146,15
64,148,90
64,150,100
64,157,82
64,162,13
64,164,82
64,167,67
64,170,85
64,171,9
64,181,95
64,183,11
64,189,10
64,192,94
64,193,30
64,195,100
64,196,85
64,197,29
64,199,95
64,201,32
64,202,7
64,212,16
64,214,30
64,215,74
64,217,30
64,218,99
64,221,24
64,224,100
64,225,17
64,226,67
64,230,81
64,231,57
64,233,33
64,236,43
64,238,47
64,239,13
64,242,96
64,243,22
64,244,66
64,246,13
64,247,95
64,248,37
64,249,72
64,251,75
64,257,93
64,259,35
64,262,34
64,263,95
64,266,2
64,269,28
64,272,63
64,277,81
64,279,1
64,281,75
64,282,84
64,286,22
64,287,53
64,291,79
64,296,49
64,298,58
64,301,47
64,302,89
64,303,91
64,311,80
64,312,46
64,315,5
64,316,47
64,321,5
64,322,14
64,325,52
64,326,58
64,331,34
64,340,39
64,343,73
64,344,42
64,350,25
64,351,59
64,362,96
64,363,54
64,364,47
64,370,66
64,371,1
64,374,52
64,375,20
64,380,3
64,382,17
64,386,18
64,390,75
64,392,79
64,393,89
64,394,21
64,398,59
64,399,89
64,402,42
64,403,64
64,404,7
64,405,38
64,409,55
64,411,36
64,413,45
64,414,67
64,415,78
64,418,26
64,422,35
64,424,15
64,428,36
64,429,81
64,446,29
64,447,74
64,457,64
64,462,20
64,466,85
64,468,98
64,478,1
64,485,60
64,486,93
64,488,94
64,492,53
64,495,82
64,498,43
64,500,59
64,505,37
64,507,39
64,508,35
64,513,16
64,514,14
64,523,41
64,524,85
64,530,5
64,537,61
64,541,55
64,545,87
64,546,45
64,553,38
64,558,86
64,562,58
64,576,95
64,579,68
64,586,76
64,590,71
64,591,99
64,593,100
64,595,13
64,600,26
64,601,63
64,602,17
64,604,11
64,606,24
64,607,37
64,610,79
64,612,52
64,613,25
64,622,87
64,624,23
64,627,100
64,629,34
64,636,36
64,643,41
64,644,90
64,645,81
64,646,2
64,653,40
64,655,44
64,657,29
64,661,100
64,664,59
64,668,52
64,670,54
64,676,44
64,680,34
64,684,23
64,685,53
64,687,92
64,688,27
64,692,42
64,694,48
64,701,1
64,703,36
64,713,7
64,718,83
64,725,16
64,727,31
64,728,99
64,733,31
64,737,90
64,741,45
64,742,34
64,749,91
64,753,71
64,754,57
64,758,85
64,759,98
64,764,73
64,765,8
64,769,39
64,773,21
64,782,75
64,783,88
64,784,76
64,796,78
64,798,50
64,803,69
64,805,55
64,807,49
64,818,24
64,821,39
64,823,4
64,825,16
64,827,97
64,832,73
64,834,30
64,838,15
64,845,40
64,846,31
64,847,37
64,848,45
64,853,4
64,856,10
64,857,83
64,860,2
64,865,90
64,871,15
64,874,43
64,875,68
64,878,13
64,879,33
64,880,98
64,882,97
64,883,88
64,884,85
64,886,33
64,888,31
64,889,33
64,891,20
64,893,60
64,894,33
64,901,55
64,902,12
64,903,75
64,904,44
64,907,38
64,911,12
64,912,90
64,913,82
64,917,90
64,918,86
64,922,30
64,926,63
64,933,10
64,940,21
64,947,5
64,950,38
64,951,89
64,952,83
64,956,68
64,957,63
64,958,73
64,959,35
64,967,34
64,970,11
64,971,24
64,974,41
64,984,28
64,985,33
64,987,25
64,992,92
64,995,90
64,997,47
64,1003,86
64,1006,62
64,1009,82
64,1015,55
64,1016,26
64,1017,17
64,1019,5
64,1021,12
64,65,5
65,66,49
65,68,49
65,69,69
65,70,32
65,75,69
65,78,15
65,82,90
65,87,48
65,89,90
65,91,53
65,93,69
65,97,35
65,98,99
65,100,92
65,104,4
65,107,75
65,108,91
65,109,72
65,115,47
65,117,70
65,121,61
65,122,34
65,124,51
65,128,60
65,131,9
65,133,88
65,134,96
65,135,56
65,138,3
65,141,51
65,143,18
65,149,40
65,154,68
65,162,76
65,163,11
65,165,39
65,168,26
65,173,69
65,174,92
65,178,60
65,179,15
65,182,89
65,194,91
65,195,3
65,196,2
65,198,8
65,199,65
65,205,68
65,208,80
65,211,46
65,222,37
65,223,59
65,225,87
65,226,4
65,228,75
65,229,5
65,241,32
65,245,32
65,250,78
65,251,61
65,252,16
65,259,2
65,260,12
65,263,94
65,267,16
65,272,9
65,274,20
65,275,5
65,277,63
65,278,54
65,279,24
65,281,22
65,284,85
65,285,100
65,290,36
65,291,8
65,293,43
65,295,19
65,298,91
65,300,63
65,302,65
65,306,64
65,308,42
65,311,7
65,313,78
65,320,44
65,321,18
65,322,46
65,324,43
65,325,19
65,327,92
65,328,71
65,329,21
65,330,38
65,331,23
65,332,50
65,335,90
65,350,21
65,352,22
65,355,10
65,356,3
65,372,67
65,373,42
65,380,76
65,382,42
65,385,17
65,386,5
65,388,88
65,389,87
65,396,43
65,397,64
65,405,10
65,411,71
65,412,71
65,416,29
65,418,17
65,420,47
65,429,63
65,430,20
65,432,92
65,436,54
65,439,33
65,440,32
65,441,90
65,443,47
65,444,16
65,445,53
65,446,10
65,454,82
65,455,79
65,459,36
65,462,76
65,463,26
65,465,88
65,466,19
65,467,1
65,469,4
65,470,45
65,471,98
65,476,9
65,477,54
65,484,40
65,487,88
65,488,16
65,489,8
65,491,62
65,496,12
65,502,76
65,503,59
65,505,95
65,506,9
65,508,63
65,513,73
65,515,46
65,517,98
65,521,81
65,528,55
65,532,35
65,542,82
65,553,84
65,555,100
65,556,39
65,561,37
65,567,5
65,568,70
65,569,98
65,572,3
65,580,44
65,589,49
65,593,94
65,598,46
65,600,20
65,605,36
65,607,79
65,609,84
65,611,27
65,612,46
65,614,91
65,621,71
65,627,26
65,629,34
65,630,23
65,631,12
65,637,65
65,638,28
65,639,41
65,646,40
65,650,93
65,652,23
65,653,43
65,654,6
65,655,88
65,659,62
65,662,82
65,665,57
65,675,28
65,676,54
65,677,18
65,681,12
65,682,94
65,685,58
65,703,67
65,704,98
65,708,66
65,709,32
65,710,5
65,715,86
65,716,19
65,717,81
65,719,71
65,725,67
65,728,12
65,730,76
65,731,54
65,732,47
65,735,55
65,748,65
65,750,28
65,759,82
65,760,94
65,764,55
65,771,3
65,773,70
65,775,85
65,776,14
65,778,66
65,784,52
65,787,72
65,791,7
65,792,94
65,799,29
65,800,42
65,803,79
65,804,98
65,805,42
65,807,36
65,812,11
65,813,20
65,816,90
65,819,63
65,820,97
65,826,78
65,832,98
65,833,49
65,834,54
65,836,37
65,837,87
65,840,88
65,851,96
65,852,9
65,858,94
65,860,22
65,862,23
65,866,72
65,869,21
65,874,28
65,878,25
65,879,85
65,885,33
65,900,41
65,901,59
65,902,14
65,905,86
65,915,90
65,919,90
65,920,90
65,923,1
65,928,96
65,930,61
65,932,33
65,940,76
65,945,23
65,951,8
65,957,4
65,959,14
65,960,54
65,963,10
65,965,91
65,968,20
65,970,52
65,971,25
65,973,83
65,974,63
65,976,46
65,980,39
65,981,27
65,986,3
65,988,65
65,993,60
65,996,25
65,1001,7
65,1004,57
65,1005,31
65,1006,63
65,1009,62
65,1011,69
65,1013,40
65,1018,64
65,1022,51
66,67,35
66,68,74
66,72,23
66,74,27
66,75,45
66,81,73
66,82,89
66,84,32
66,98,19
66,99,94
66,101,21
66,103,44
66,106,39
66,107,32
66,108,40
66,112,5
66,113,87
66,117,66
66,120,11
66,125,95
66,126,97
66,127,7
66,128,23
66,129,32
66,134,82
66,139,48
66,143,25
66,145,91
66,147,99
66,148,22
66,152,28
66,158,72
66,165,62
66,168,91
66,176,3
66,177,10
66,178,90
66,179,99
66,184,13
66,185,96
66,190,41
66,194,47
66,197,17
66,198,33
66,199,23
66,204,76
66,214,2
66,215,89
66,218,20
66,220,59
66,221,14
66,223,22
66,227,24
66,229,38
66,232,52
66,234,37
66,236,65
66,248,42
66,249,75
66,250,35
66,252,87
66,264,100
66,272,92
66,273,57
66,276,46
66,278,47
66,288,65
66,291,52
66,292,65
66,294,16
66,302,98
66,306,37
66,314,85
66,315,11
66,319,63
66,323,93
66,325,42
66,328,31
66,329,72
66,337,42
66,339,16
66,342,42
66,346,38
66,347,47
66,362,27
66,363,80
66,364,69
66,370,4
66,371,46
66,394,67
66,396,11
66,399,7
66,400,31
66,404,77
66,405,79
66,412,44
66,413,27
66,418,10
66,419,39
66,420,85
66,422,92
66,423,39
66,425,79
66,427,8
66,429,67
66,432,35
66,433,1
66,443,62
66,446,18
66,452,50
66,453,97
66,456,86
66,461,79
66,466,25
66,468,78
66,469,57
66,470,25
66,473,77
66,479,70
66,482,30
66,483,55
66,484,33
66,486,87
66,487,22
66,488,48
66,493,42
66,497,88
66,498,73
66,507,22
66,516,41
66,517,84
66,520,4
66,526,59
66,529,81
66,534,57
66,536,12
66,540,11
66,541,98
66,544,38
66,546,7
66,554,46
66,555,46
66,557,41
66,565,44
66,566,23
66,569,37
66,572,28
66,574,71
66,575,13
66,577,86
66,580,65
66,588,27
66,589,83
66,590,68
66,592,22
66,598,35
66,600,100
66,604,59
66,606,53
66,609,43
66,617,93
66,619,10
66,622,66
66,625,83
66,641,97
66,648,32
66,651,26
66,656,93
66,669,46
66,672,4
66,676,46
66,678,11
66,682,43
66,688,52
66,689,54
66,690,5
66,691,76
66,694,86
66,696,99
66,697,2
66,705,47
66,711,48
66,712,87
66,714,32
66,719,68
66,728,87
66,729,13
66,730,26
66,731,29
66,732,62
66,736,25
66,738,49
66,741,55
66,746,40
66,751,10
66,752,60
66,766,23
66,768,26
66,769,74
66,770,24
66,773,3
66,776,39
66,778,31
66,779,39
66,780,48
66,782,29
66,784,15
66,789,78
66,792,65
66,794,45
66,799,7
66,802,35
66,803,36
66,805,33
66,808,43
66,810,36
66,813,47
66,814,13
66,820,3
66,821,20
66,827,20
66,829,51
66,832,2
66,836,89
66,843,47
66,845,34
66,848,29
66,855,24
66,864,93
66,869,67
66,874,100
66,879,59
66,881,45
66,882,37
66,886,5
66,892,70
66,894,20
66,897,73
66,898,28
66,900,19
66,903,76
66,904,22
66,913,43
66,921,53
66,927,43
66,928,56
66,930,99
66,936,48
66,942,75
66,946,11
66,950,100
66,953,81
66,954,71
66,959,27
66,969,72
66,974,89
66,978,92
66,980,47
66,987,4
66,988,41
66,991,38
66,1001,65
66,1002,27
66,1005,54
66,1012,23
66,1020,99
66,1023,36
67,68,40
67,69,88
67,77,21
67,81,26
67,85,90
67,87,59
67,88,97
67,90,4
67,92,64
67,94,69
67,96,28
67,101,7
67,107,82
67,115,77
67,117,85
67,120,94
67,121,12
67,124,19
67,125,45
67,129,89
67,131,29
67,139,54
67,141,14
67,146,96
67,147,31
67,150,11
67,151,41
67,154,26
67,161,13
67,162,17
67,164,38
67,165,8
67,167,24
67,171,14
67,174,58
67,176,24
67,177,42
67,182,33
67,183,91
67,189,24
67,190,14
67,191,43
67,196,48
67,198,64
67,205,71
67,214,63
67,222,31
67,226,38
67,229,30
67,232,29
67,236,30
67,237,58
67,238,21
67,240,8
67,241,72
67,242,45
67,243,43
67,245,3
67,248,91
67,251,46
67,256,85
67,259,35
67,261,73
67,263,72
67,264,11
67,265,14
67,266,56
67,269,26
67,273,53
67,274,91
67,275,77
67,277,66
67,279,61
67,288,94
67,294,76
67,296,51
67,301,32
67,304,30
67,305,1
67,308,18
67,313,29
67,316,3
67,319,18
67,321,96
67,322,96
67,323,70
67,324,5
67,331,73
67,334,48
67,336,94
67,340,56
67,341,20
67,343,40
67,345,92
67,346,64
67,348,55
67,351,91
67,355,90
67,360,82
67,362,4
67,364,78
67,365,65
67,368,31
67,372,50
67,377,30
67,380,12
67,381,41
67,384,75
67,386,31
67,390,79
67,398,51
67,399,31
67,415,49
67,418,93
67,419,62
67,421,21
67,424,36
67,432,82
67,437,33
67,438,38
67,443,58
67,445,38
67,446,43
67,449,60
67,451,88
67,456,25
67,458,100
67,462,28
67,465,89
67,466,46
67,471,63
67,472,64
67,473,83
67,475,31
67,479,17
67,484,44
67,487,38
67,488,41
67,492,90
67,493,77
67,495,12
67,496,65
67,501,81
67,502,65
67,509,25
67,510,90
67,522,60
67,524,64
67,529,26
67,534,85
67,541,7
67,544,70
67,547,7
67,551,98
67,554,14
67,557,71
67,561,60
67,562,40
67,568,42
67,578,80
67,579,68
67,587,51
67,592,71
67,601,12
67,603,64
67,623,81
67,630,73
67,632,51
67,636,21
67,638,61
67,641,66
67,646,37
67,650,84
67,654,96
67,655,4
67,662,10
67,663,32
67,664,56
67,665,95
67,666,93
67,667,60
67,669,46
67,673,20
67,677,93
67,681,77
67,682,94
67,683,94
67,685,17
67,687,60
67,689,28
67,694,13
67,697,1
67,698,73
67,699,14
67,706,15
67,707,19
67,712,74
67,713,42
67,717,95
67,723,58
67,734,35
67,741,87
67,744,54
67,751,11
67,754,73
67,755,69
67,759,70
67,760,23
67,761,82
67,766,43
67,767,21
67,775,17
67,786,53
67,788,66
67,790,25
67,792,97
67,793,79
67,795,22
67,796,19
67,803,75
67,806,9
67,816,20
67,818,70
67,819,23
67,822,25
67,826,7
67,827,12
67,829,49
67,830,56
67,831,74
67,833,1
67,835,98
67,838,91
67,841,2
67,842,1
67,846,1
67,848,60
67,854,98
67,856,98
67,861,91
67,863,33
67,864,91
67,872,67
67,873,64
67,874,15
67,875,73
67,886,19
67,890,19
67,892,70
67,895,22
67,896,25
67,897,20
67,898,69
67,902,92
67,903,66
67,913,27
67,916,53
67,918,89
67,922,11
67,923,94
67,934,98
67,944,19
67,945,3
67,946,68
67,954,9
67,955,53
67,959,68
67,962,14
67,969,48
67,970,80
67,981,59
67,984,63
67,985,44
67,990,56
67,993,90
67,994,55
67,995,57
67,1002,34
67,1007,56
67,1015,19
67,1016,69
67,1017,98
67,1020,82
67,1021,48
67,1022,35
68,69,84
68,71,97
68,73,1
68,77,60
68,78,29
68,81,69
68,86,97
68,87,85
68,88,43
68,89,64
68,90,18
68,91,23
68,93,88
68,95,61
68,98,80
68,100,96
68,104,54
68,107,34
68,111,96
68,115,15
68,119,75
68,120,67
68,139,29
68,141,89
68,146,27
68,150,76
68,152,34
68,155,26
68,156,36
68,157,94
68,158,65
68,159,7
68,163,53
68,165,83
68,169,76
68,183,93
68,188,90
68,190,7
68,200,94
68,201,12
68,204,32
68,209,59
68,210,81
68,214,14
68,215,22
68,217,30
68,219,93
68,222,61
68,232,54
68,234,23
68,237,20
68,244,72
68,245,41
68,247,59
68,248,1
68,249,70
68,250,27
68,251,67
68,255,62
68,256,71
68,258,30
68,259,74
68,262,39
68,268,1
68,275,82
68,276,88
68,279,94
68,281,18
68,282,13
68,283,55
68,284,5
68,287,100
68,289,80
68,291,34
68,294,87
68,298,61
68,302,67
68,303,37
68,308,97
68,311,74
68,313,67
68,316,15
68,337,37
68,342,23
68,348,2
68,349,82
68,350,61
68,354,66
68,355,69
68,361,58
68,364,20
68,367,39
68,368,66
68,369,97
68,373,50
68,377,57
68,379,31
68,382,44
68,383,75
68,387,18
68,391,32
68,397,47
68,401,1
68,411,98
68,414,38
68,417,82
68,419,41
68,425,42
68,427,22
68,428,85
68,434,14
68,435,93
68,438,64
68,440,58
68,445,45
68,448,90
68,455,22
68,465,64
68,466,35
68,477,19
68,479,25
68,483,53
68,484,83
68,486,38
68,487,65
68,489,7
68,492,24
68,501,27
68,503,50
68,506,53
68,508,28
68,513,74
68,518,68
68,522,18
68,524,41
68,525,12
68,527,90
68,528,71
68,529,77
68,535,56
68,537,66
68,541,43
68,545,10
68,547,27
68,549,36
68,552,52
68,553,59
68,557,18
68,561,13
68,562,86
68,565,7
68,566,38
68,575,86
68,577,33
68,579,97
68,580,2
68,583,46
68,588,65
68,589,19
68,590,54
68,598,63
68,602,3
68,611,79
68,616,78
68,617,26
68,620,1
68,621,64
68,622,75
68,624,52
68,628,42
68,631,70
68,632,62
68,634,100
68,635,49
68,639,51
68,640,56
68,643,63
68,659,90
68,665,7
68,666,25
68,671,32
68,672,94
68,676,98
68,678,48
68,688,46
68,691,82
68,692,28
68,700,14
68,701,19
68,702,13
68,705,2
68,708,64
68,709,74
68,710,33
68,716,77
68,725,21
68,730,77
68,731,39
68,732,32
68,733,1
68,734,19
68,735,80
68,740,48
68,744,47
68,745,82
68,747,90
68,758,74
68,760,46
68,766,21
68,767,22
68,768,84
68,774,65
68,775,39
68,777,77
68,784,98
68,787,86
68,789,70
68,792,32
68,797,84
68,798,67
68,801,27
68,802,16
68,803,88
68,804,98
68,806,4
68,807,74
68,811,74
68,812,63
68,820,49
68,829,54
68,834,70
68,842,96
68,843,40
68,846,96
68,847,83
68,848,78
68,852,29
68,855,67
68,863,32
68,864,30
68,868,83
68,871,95
68,874,47
68,875,93
68,879,56
68,880,16
68,884,38
68,885,20
68,887,100
68,894,13
68,898,16
68,904,9
68,907,14
68,909,22
68,914,19
68,916,45
68,918,39
68,919,37
68,921,29
68,922,64
68,931,9
68,933,98
68,935,65
68,937,67
68,938,57
68,940,39
68,945,95
68,946,55
68,947,42
68,948,75
68,949,91
68,955,72
68,956,41
68,960,71
68,970,55
68,975,13
68,978,55
68,979,7
68,980,77
68,982,9
68,983,42
68,984,80
68,986,35
68,989,78
68,996,4
68,999,58
68,1000,13
68,1006,85
68,1009,16
68,1010,15
68,1012,37
68,1015,30
68,1018,27
68,1021,53
69,76,32
69,79,55
69,88,83
69,90,56
69,103,81
69,104,70
69,106,23
69,108,37
69,113,35
69,117,62
69,122,88
69,126,22
69,128,12
69,129,28
69,133,84
69,136,39
69,141,26
69,142,94
69,147,31
69,148,29
69,150,60
69,155,47
69,159,36
69,165,62
69,166,30
69,170,67
69,173,39
69,177,39
69,179,41
69,181,81
69,182,11
69,198,36
69,200,54
69,202,17
69,205,81
69,210,42
69,211,58
69,223,75
69,224,33
69,226,10
69,228,63
69,230,25
69,231,79
69,233,19
69,238,53
69,240,18
69,242,3
69,248,19
69,249,89
69,250,11
69,254,36
69,262,59
69,263,61
69,264,9
69,265,95
69,267,31
69,272,64
69,278,63
69,287,37
69,291,9
69,293,33
69,295,56
69,297,79
69,299,47
69,304,46
69,309,40
69,311,36
69,313,79
69,316,49
69,318,57
69,320,66
69,324,83
69,325,99
69,335,57
69,347,31
69,351,7
69,356,53
69,357,61
69,360,14
69,362,99
69,366,28
69,371,42
69,373,83
69,379,96
69,380,66
69,381,53
69,382,41
69,386,1
69,387,64
69,388,27
69,394,37
69,397,50
69,401,98
69,403,81
69,404,37
69,409,59
69,411,91
69,417,91
69,418,49
69,425,5
69,426,62
69,435,20
69,437,96
69,438,75
69,439,41
69,441,50
69,442,57
69,443,67
69,447,81
69,450,74
69,452,20
69,454,61
69,455,60
69,456,59
69,461,27
69,464,14
69,468,63
69,472,78
69,476,60
69,478,93
69,479,13
69,481,90
69,482,68
69,485,80
69,487,58
69,488,23
69,489,82
69,490,91
69,492,1
69,494,76
69,497,1
69,503,46
69,509,83
69,510,79
69,513,49
69,517,95
69,520,49
69,524,11
69,525,27
69,526,67
69,528,31
69,530,55
69,536,21
69,538,84
69,539,58
69,545,97
69,546,64
69,547,27
69,552,85
69,554,6
69,557,10
69,560,90
69,564,20
69,565,46
69,566,74
69,568,43
69,569,79
69,570,28
69,578,13
69,580,5
69,581,26
69,583,10
69,584,61
69,596,72
69,607,45
69,614,53
69,622,57
69,623,33
69,630,55
69,631,34
69,632,10
69,633,90
69,638,24
69,641,65
69,642,10
69,651,67
69,652,27
69,653,37
69,654,91
69,655,67
69,658,75
69,659,53
69,665,81
69,675,26
69,679,14
69,682,19
69,691,23
69,692,7
69,694,56
69,697,14
69,701,12
69,703,76
69,708,68
69,709,36
69,711,8
69,713,56
69,714,17
69,715,6
69,717,88
69,724,83
69,725,4
69,726,53
69,729,79
69,733,33
69,736,8
69,742,71
69,744,45
69,746,9
69,751,7
69,753,46
69,754,97
69,759,21
69,760,43
69,761,64
69,762,10
69,764,96
69,765,48
69,766,82
69,767,41
69,769,99
69,771,8
69,774,38
69,776,1
69,777,7
69,778,29
69,779,52
69,780,8
69,786,100
69,791,35
69,794,75
69,795,63
69,797,94
69,800,96
69,804,67
69,806,37
69,809,30
69,810,81
69,813,16
69,820,53
69,825,54
69,827,45
69,829,25
69,831,44
69,833,93
69,836,97
69,837,77
69,844,96
69,848,38
69,849,3
69,853,98
69,856,53
69,859,19
69,865,34
69,868,82
69,871,21
69,877,46
69,881,80
69,883,77
69,888,4
69,890,51
69,900,73
69,901,70
69,904,5
69,907,100
69,909,22
69,910,35
69,914,78
69,918,61
69,919,55
69,920,74
69,926,45
69,942,57
69,946,83
69,952,4
69,962,46
69,963,73
69,968,52
69,970,72
69,977,19
69,981,14
69,991,9
69,994,42
69,996,95
69,999,38
69,1000,60
69,1003,69
69,1004,4
69,1011,23
69,1012,88
69,70,9
70,72,8
70,85,47
70,86,25
70,90,6
70,91,36
70,94,23
70,96,36
70,99,77
70,104,96
70,111,38
70,112,16
70,113,27
70,115,6
70,125,14
70,127,50
70,129,28
70,130,94
70,133,44
70,137,85
70,138,45
70,147,89
70,149,71
70,163,98
70,167,83
70,169,47
70,172,26
70,174,98
70,175,20
70,178,47
70,191,56
70,195,69
70,202,61
70,210,76
70,211,75
70,226,27
70,240,23
70,243,35
70,261,1
70,265,62
70,268,30
70,272,88
70,289,55
70,290,67
70,291,86
70,293,11
70,294,12
70,296,88
70,299,77
70,307,63
70,308,45
70,314,20
70,318,74
70,329,92
70,337,16
70,343,43
70,344,99
70,345,75
70,347,29
70,348,80
70,350,15
70,351,15
70,357,36
70,361,7
70,366,28
70,367,14
70,368,43
70,377,7
70,381,30
70,383,34
70,386,12
70,387,85
70,390,68
70,392,29
70,395,79
70,397,5
70,399,18
70,401,89
70,402,8
70,406,27
70,408,100
70,411,79
70,412,94
70,416,56
70,420,24
70,421,100
70,422,47
70,430,69
70,434,30
70,435,8
70,439,46
70,441,4
70,442,57
70,449,49
70,458,79
70,463,44
70,465,77
70,466,14
70,469,71
70,474,95
70,476,53
70,478,84
70,481,59
70,484,74
70,488,50
70,495,89
70,496,49
70,498,82
70,500,64
70,507,60
70,508,56
70,509,24
70,512,78
70,517,14
70,520,24
70,521,46
70,522,29
70,527,67
70,530,9
70,532,77
70,534,20
70,535,31
70,536,92
70,541,88
70,543,22
70,552,48
70,553,59
70,554,47
70,563,83
70,567,22
70,572,39
70,577,61
70,585,48
70,588,10
70,591,96
70,592,15
70,593,88
70,600,47
70,605,81
70,606,21
70,610,45
70,611,89
70,612,92
70,616,84
70,617,52
70,628,48
70,629,45
70,630,7
70,637,75
70,638,94
70,641,31
70,642,16
70,644,49
70,645,76
70,649,39
70,651,35
70,653,48
70,662,8
70,666,51
70,669,26
70,672,84
70,673,47
70,674,7
70,677,97
70,678,95
70,680,83
70,681,62
70,683,54
70,684,37
70,690,22
70,694,96
70,705,20
70,710,67
70,713,55
70,715,23
70,718,63
